1600,2
4,1.31506E+01,1.47926E+01
4,1.31480E+01,9.9516477E+00
4,1.32838E+01,1.33490E+01
4,1.21083E+01,1.23785E+01
4,1.08717E+01,1.27807E+01
4,1.3539E+01,1.31330E+01
4,1.2717E+01,1.25640E+01
4,1.2014E+01,1.38727E+01
4,1.3416E+01,1.19890E+01
4,1.3139E+01,1.118E+01
4,1.19322E+01,1.26672E+01
4,1.30722E+01,1.0462E+01
4,1.27690E+01,1.09006E+01
4,1.24919E+01,1.11108E+01
4,1.03584E+01,1.18545E+01
4,1.1479E+01,1.34012E+01
4,1.19001E+01,1.14142E+01
4,1.3621E+01,1.15720E+01
4,1.25984E+01,1.3413E+01
4,1.27103E+01,1.35008E+01
4,1.17513E+01,1.14806E+01
4,1.12219E+01,1.35338E+01
4,1.30933E+01,1.31555E+01
4,1.31528E+01,1.25706E+01
4,1.1829E+01,1.10178E+01
4,1.17018E+01,1.11672E+01
4,1.17235E+01,1.11271E+01
4,1.22452E+01,1.3342E+01
4,1.34585E+01,1.19478E+01
4,1.27330E+01,1.29743E+01
4,1.11289E+01,1.18994E+01
4,1.2568E+01,1.18019E+01
4,1.35787E+01,1.16433E+01
4,1.27936E+01,1.13701E+01
4,1.30619E+01,1.32733E+01
4,1.36796E+01,1.22112E+01
4,1.21119E+01,1.34929E+01
4,1.23302E+01,1.1877E+01
4,1.23E+01,1.25934E+01
4,1.25103E+01,1.24224E+01
4,1.23776E+01,1.1170E+01
4,1.2583E+01,1.2125E+01
4,1.3681E+01,1.1663E+01
4,1.12543E+01,1.326E+01
4,1.17170E+01,1.28457E+01
4,1.193E+01,1.1629E+01
4,1.21185E+01,1.2460E+01
4,1.16650E+01,1.29187E+01
4,1.1059E+01,1.14769E+01
4,1.23263E+01,1.27322E+01
4,1.19885E+01,1.23712E+01
4,1.25268E+01,1.25072E+01
4,1.2052E+01,1.21559E+01
4,1.2797E+01,1.21290E+01
4,1.16336E+01,1.09212E+01
4,1.12904E+01,1.36247E+01
4,1.24891E+01,1.14410E+01
4,1.36950E+01,1.32079E+01
4,1.15261E+01,1.03749E+01
4,1.24244E+01,1.16516E+01
4,1.33003E+01,1.048E+01
4,1.21806E+01,1.4196E+01
4,1.33674E+01,1.32223E+01
4,1.23272E+01,1.09253E+01
4,1.39030E+01,1.14254E+01
4,1.0292E+01,1.1786E+01
4,1.11587E+01,1.34902E+01
4,1.22091E+01,1.24074E+01
4,1.29878E+01,1.32506E+01
4,1.34781E+01,1.29124E+01
4,1.35361E+01,1.27870E+01
4,1.37682E+01,1.2641E+01
4,1.38548E+01,1.27359E+01
4,1.33230E+01,1.2491E+01
4,1.28246E+01,1.26101E+01
4,1.16997E+01,1.33524E+01
4,1.32214E+01,1.39399E+01
4,1.32124E+01,1.29443E+01
4,1.0846E+01,1.14588E+01
4,1.24449E+01,1.20519E+01
4,1.28440E+01,1.29836E+01
4,1.2933E+01,1.2921E+01
4,1.14232E+01,1.34524E+01
4,1.20384E+01,1.24046E+01
4,1.30800E+01,1.24327E+01
4,1.27853E+01,1.27283E+01
4,1.22342E+01,1.37402E+01
4,1.23739E+01,1.34708E+01
4,1.25029E+01,1.32259E+01
4,1.06766E+01,1.18797E+01
4,1.28566E+01,1.12280E+01
4,1.38262E+01,1.16357E+01
4,1.04431E+01,1.21608E+01
4,1.25970E+01,1.27955E+01
4,1.24920E+01,1.27551E+01
4,1.32564E+01,1.23512E+01
4,1.19298E+01,1.317E+01
4,1.22363E+01,1.21126E+01
4,1.29109E+01,1.14431E+01
4,1.24431E+01,1.42564E+01
4,1.36100E+01,1.1195E+01
4,1.38384E+01,1.45469E+01
4,1.21026E+01,1.21623E+01
4,1.2985E+01,1.3033E+01
4,1.20020E+01,1.19697E+01
4,1.37499E+01,1.11289E+01
4,1.06706E+01,1.26332E+01
4,1.18097E+01,1.26739E+01
4,1.55448E+01,1.22818E+01
4,1.30957E+01,1.31628E+01
4,1.33149E+01,1.263E+01
4,1.34109E+01,1.14183E+01
4,1.22368E+01,1.2843E+01
4,1.21267E+01,1.23611E+01
4,1.27532E+01,1.29725E+01
4,1.28322E+01,1.22290E+01
4,1.23863E+01,1.28758E+01
4,1.05706E+01,1.20633E+01
4,1.34590E+01,1.23820E+01
4,1.19248E+01,1.12467E+01
4,1.34529E+01,1.31101E+01
4,1.2467E+01,1.38318E+01
4,1.24836E+01,1.21761E+01
4,1.19323E+01,1.18982E+01
4,1.09088E+01,1.15012E+01
